tweetID,tweet-text,tweet-class
2.65E+17,_MENTIOM_ : hope everyone 's watch hurricane sandy 's benefit concert nbc ! donate help everyone nj ny xx power,other
2.63E+17,_RT_ : anita foster share wfaa-tv north texan help hurricane sandy victim ... _URL_ ...,other
2.62E+17,hurricane sandy shelter list _URL_,other
2.64E+17,_NUM_ way help hurricane # sandy victim _URL_,other
2.64E+17,njed disaster relief | teachercast _URL_ want help hurricane sandy ? # njed # edchat,other
2.66E+17,_RT_ : weiner 's back twitter help hurricane # sandy victim rockaways _URL_,other
2.66E+17,# ted help hurricane sandy relief _URL_,other
2.65E+17,_RT_ : help get word . rt hurricane # sandy resource link . _URL_ # ny # specialneeds # nyc # autism ...,other
2.64E+17,"springsteen , bon jovi , sting & play tv show hurricane sandy victim _URL_ # rockreport",other
2.64E+17,hurricane relief effort ... nov _NUM_ nbc,other
2.63E+17,_MENTIOM_ please ask wwe make donation help victim hurricane sandy ? really need help .,other
2.65E+17,abc & disney designate `` day give `` hurricane sandy victim _URL_,other
2.63E+17,"_RT_ : path hurricane , red cross safe well website let love one know you 're safe . _URL_ . ...",other
2.64E+17,help hurricane # sandy # service # compassion _URL_,other
2.65E+17,_MENTIOM_ contact _MENTIOM_ benefit show great cause hurricane sandy relief effort < _NUM_,other
2.66E+17,_NUM_ company help hurricane sandy victim _URL_,other
2.64E+17,happen car damage hurricane sandy ? : believe deal almost everythi ... _URL_,other
2.64E+17,"give job park tower build _NUM_ & _NUM_ , help clean mess hurricane sandy ! $ _NUM_ hour",other
2.64E+17,_RT_ : want help victim hurricane # sandy indulge wet erotica ? special hurricane relief ... h ...,other
2.66E+17,"_RT_ : quick , easy guide help hurricane sandy relief effort matter : _URL_ ...",other
2.65E+17,_RT_ : nov profit f * cksox authorguy crap go red cross hurricane sandy relief . _URL_ htt ...,other
2.65E+17,_RT_ : i 'm mad lakers announce they 're team red cross help hurricane sandy victim,other
2.66E+17,crowdfunding streamline aid victim sandy future disaster : hurricane sandy astonish ... _URL_,other
2.65E+17,sandy victim get unemployment help : hurricane sandy victim claim federal disaster unemployment benefit ... _URL_,other
2.65E+17,pray victim hurricane sandy # stillwithoutpower,other
2.63E+17,_RT_ : mt _MENTIOM_ : need hurricane relief ? _MENTIOM_ shelter locator app . download fema app text `` shel ...,other
2.65E+17,_MENTIOM_ heart warm performance nbc hurricane sandy relief !,other
2.64E+17,- > _MENTIOM_ : help hurricane sandy _URL_,other
2.65E+17,flight india push back thursday.tomorrow help hurricane # sandy relief effort # nyc,other
2.63E+17,homeowner # septic # well please visit _URL_ special precaution follow # hurricane # sandy,other
2.65E+17,"tune benefit concert victim hurricane sandy , tonight nbc _NUM_ : _NUM_pm . christina aguilera , jon non jovi , bill joel , et al .",other
2.66E+17,"irs extend deadline , provide relief hurricane sandy victim _URL_ via _MENTIOM_",other
2.63E+17,_MENTIOM_ # obama give u paper & give ur $ _NUM_mil hurricane relief effort . $ _NUM_mil would go long way ! # cantafford_NUM_more,other
2.65E+17,interactive map hurricane sandy relief effort american red cross . _URL_,other
2.66E+17,impressed company go extra mile help victim hurricane # sandy _URL_,other
2.64E+17,check : automaker help hurricane sandy relief [ update ] _URL_ via _MENTIOM_,other
2.64E+17,# dmcrss help hurricane sandy : christian science perspective : massive damage hurrica ... _URL_ # news,other
2.63E+17,good one keep track : hurricane sandy relief resource ( update ) _URL_,other
2.66E+17,belated hurricane # sandy relief head battered caribbean island - photo haiti storm victim _URL_,other
2.65E+17,_URL_ crochet crafter help victim hurricane sandy _URL_,other
2.66E+17,special announcement : waving fee student service project hurricane sandy relief : _URL_ # sachat,other
2.64E+17,follow _MENTIOM_ update help hurricane relief !,other
2.63E+17,_RT_ : romney campaign bus use hurricane relief effort man need office _MENTIOM_ _MENTIOM_ ...,other
2.63E+17,_RT_ tell blowhard donald trump donate $ _NUM_ million red cross hurricane relief effort ! amen !,other
2.63E+17,_MENTIOM_ could claim donate american red cross hurricane relief effort,other
2.64E+17,hurricane sandy shelter count fluctuate power outage continue . night storm provide ... _URL_,other
2.65E+17,_RT_ : thank # nascar fan supportingr # nascarunites hurricane sandy relief effort ! rt you 're proud # nascar fan !,other
2.65E+17,_MENTIOM_ expect something help hurricane sandy relief . # jetsnation,other
2.64E+17,even someone republican party ( hi governor christie ) recognize obama 's effort help victim hurricane,other
2.65E+17,awwww .. kind zinga turn plant wither futile attempt `` help `` victim hurricane sandy ! ... _URL_ via,other
2.63E+17,reading : let 's make big # oil help pay hurricane # sandy relief _URL_ _MENTIOM_ # disasterrelief,other
2.63E+17,mitt romney donate million charity ask donation hurricane victim pravda ( msnbc ) excoriate . cute . # edshow,other
2.64E+17,here 's info nbc telethon hurricane sandy relief friday . springsteen bon jovi ... _URL_,other
2.66E+17,reason tv 's anthony fisher talk hurricane sandy relief effort huffpost live - _URL_ # bastiat # liberty,other
2.64E+17,"kudos _MENTIOM_ _NUM_ help # chrischristie w / # hurricane # sandy # relief , best # community # organize ! # benghazigate # tcot",other
2.64E+17,_MENTIOM_ : obama romney donate campaign money hurricane sandy relief ? _URL_ hell yes !,other
2.65E+17,sexual favor ? _RT_ : gon na try work red cross u guy help donate affected hurricane sandy,other
2.64E+17,apple make easy help hurricane sandy victim : _URL_,other
2.65E+17,hurricane sandy relief support red cross denise _URL_ via _MENTIOM_ # hurricane sandy,other
2.64E+17,"_RT_ : _RT_ : lord , please help victim hurricane sandy . please provide need < lift ...",other
2.63E+17,information help victim hurricane sandy _URL_,other
2.64E+17,tell blowhard donald trump donate $ _NUM_ million red cross hurricane relief effort ! _URL_ _MENTIOM_,other
2.65E+17,_RT_ : hurricane # sandy relief effort `` forgot `` victim staten island : resident _URL_,other
2.63E+17,"_RT_ : andrea mitchell attack romney try help hurricane victim , say red cross doesnt need want ... _URL_ ...",other
2.66E+17,hurricane sandy relief fund cfnj support relief effort throughout nj atlantic city rescue mission : _URL_,other
2.65E+17,_MENTIOM_ : thank feature hurricane # sandy relief run _URL_ # boom daily ! _MENTIOM_ _MENTIOM_,other
2.64E+17,pope pray victim hurricane sandy _URL_,other
2.66E+17,"_RT_ : isnt competition , slate asks ' ows outperform red cross hurricane relief ? ' ... _URL_",other
2.64E+17,"louis c . k . brave hurricane host ' snl ' : louis c . k . brave hurricane host ' snl'wed , _NUM_/_NUM_ / _NUM_ - _NUM_ ... _URL_",other
2.65E+17,"text redcross girl like `` oops wrong number , try donate money hurricane victim `` work everytime",other
2.65E+17,feel bad everyone affect hurricane sandy . thought prayer go everyone please help red cross # sandyhelp,other
2.65E+17,"nahh , get ta twitpic hurricane sandy relief _RT_ : start morning send _MENTIOM_ nude lol",other
2.64E+17,"nbc universal , news corp . set plan help hurricane sandy relief : major medium company ... _URL_ # industrynews # adage",other
2.64E+17,[ video ] romney suspend political belief help victim hurricane sandy _URL_,other
2.63E+17,_RT_ : assist prayer behalf - _NUM_ corinthian _NUM_:_NUM_ ( please assist # hurricane # sandy victim person ...,other
2.65E+17,"occupy wall street outperform red cross hurricane relief : sunset park , predominantly mexican ... _URL_",other
2.64E+17,themethrift release hurricane sandy relief bundle wordpress theme plugins : continually amaze h ... _URL_,other
2.65E+17,check # vh_NUM_buzz morning _NUM_am i 'll talk hurricane sandy relief,other
2.64E+17,pathetic romney raise million $ $ $ campaign fundraiser manage $ _NUM_ hurricane victim . _MENTIOM_,other
2.64E+17,every nyc marathon runner donate $ _NUM_ much money would donate victim hurricane sandy nyc nj ? ? ?,other
2.64E+17,_RT_ : obama cancel campaign help hurricane sandy victim . romney say borrow money fam . nigga ...,other
2.64E+17,gawkercom : president obama comfort woman new jersey whose marina damage hurricane sandy . _URL_,other
2.65E+17,israeli student pray america 's hurricane sandy victim _URL_,other
2.64E+17,volunteer hurricane relief & penguin random house : top story week - galleycat _URL_,other
2.64E+17,`` _MENTIOM_ : join u today prayer victim hurricane # sandy . # saprayerweek # huprayerrequest `` # chapeltweet,other
2.65E+17,"also , _MENTIOM_ amazing job organize red cross / hurricane sandy fundraiser stella 's . good time .",other
2.64E+17,obama visit hurricane sandy victoms nj today romney encuraging donation red cross hmmmmmm,other
2.64E+17,"_RT_ : brooke johnson , president _MENTIOM_ _MENTIOM_ , speak aid hurricane # sandy relief effort : ht ...",other
2.66E+17,david lee roth dedicate song hurricane sandy victim : _URL_,other
2.65E+17,occupy sandy : self-organized / horizontal / p_NUM_p hurricane relief effort _URL_,other
2.64E+17,# hurricanesandy president obama 's new jersey gambit center hurricane sandy relief - daily beast : dail ... _URL_ # sandy,other
2.65E+17,"irs extend deadline , provide relief hurricane sandy victim _URL_",other
2.65E+17,' occupy wall street outperform red cross hurricane relief ? ' _URL_ # sandyvolunteer,other
2.65E+17,_RT_ : marine begin hurricane sandy relief work queen staten island _URL_,other
2.64E+17,blusky way northeast help hurricane relief effort . thought ... _URL_,other
2.64E+17,_RT_ : receiving email free dining coupon offer donate support hurricane # sandy relief effort ? ... http ...,other
2.64E+17,medium giant set plan help hurricane sandy relief _URL_,other
2.64E+17,myretard : president obama comfort woman new jersey whose marina damage hurricane sandy . _URL_,other
2.65E+17,navy news service : new york-mobile diving salvage unit _NUM_ sailor dewater world trade center hurricane sandy relief _URL_,other
2.64E+17,"pope pray hurricane sandy victim , encourage rebuild effort _URL_",other
2.64E+17,y'all see bofa hurricane sandy relief program ! ? im piss ...,other
2.64E+17,"_MENTIOM_ know jet disaster , please help hurricane victim anyway # helpstatenisland",other
2.64E+17,"new yorkers take social medium find , provide help hurricane sandy | raw story _URL_ _MENTIOM_",other
2.65E+17,_URL_ volunteer hurricane relief effort without sound like dick later : guide _URL_,other
2.66E+17,"new york yankee collect distribute donation victim hurricane sandy , mean alex rodriguez hand goose egg .",other
2.64E+17,billboard : morning fix : big cma win blake miranda ; alt j 's mercury prize ; hurricane sandy relief _URL_,other
2.64E+17,hurricane sandy relief - jersey shore _URL_ # sandy # donate # hurricanerelief,other
2.64E+17,_RT_ : help make happen crasis 's smash puny hurricane drive _MENTIOM_ _URL_,other
2.65E+17,"great open hurricane sandy relief program . wow , christine aguilera amazing voice .",other
2.63E+17,"prayer victim hurricane # sandy . report devastate , god give strength endure",other
2.65E+17,"# saysomethingniceaboutobama put campaign aside help hurricane victim . nice , give romney upper hand : )",other
2.64E+17,[ video ] romney suspend political belief help victim hurricane sandy : study find majority amer ... _URL_,other
2.63E+17,obama cancel campaign help hurricane sandy victim . romney say borrow money fam . nigga money .,other
2.64E+17,_MENTIOM_ offer obama _NUM_ mil . offer towards hurricane sandy relief . dip ball stephen colbert mouth # respecttrump,other
2.64E+17,hey celebs u go step help hurricane victim u help international area ? ? # stepup,other
2.66E+17,# art # kunst # art hurricane sandy relief t-shirt - still love ny sebastian errazuriz : influenced wat ... _URL_,other
2.64E+17,_RT_ : text sandy _NUM_ alert hurricane # sandy . stay inform !,other
2.63E+17,"liar ! > andrea mitchell attack romney try help hurricane victim , say red cross doesnt need want _URL_",other
2.63E+17,"_MENTIOM_ hurricane u something help victim , since u $ _NUM_mil blow .",other
2.63E+17,hey trump : do n't give $ _NUM_m red cross help hurricane instead giant dick ? bo 's get big fish fry .,other
2.63E+17,like red cross hurricane app _URL_,other
2.63E+17,"_MENTIOM_ hurricane , should n't need anyone 's transcript donate charity swine .",other
2.63E+17,"; - ) _RT_ : behalf gay , would like apologise cause hurricane last night demand right marry",other
2.63E+17,"_RT_ : give red cross , dickhead . mt _MENTIOM_ : b / c hurricane , i 'm extend _NUM_ million dollar offer pres ...",other
2.63E+17,good afternoon ! would like send thought well wish affect hurricane sandy ! ... _URL_,other
2.63E+17,. _MENTIOM_ take $ _NUM_ million offer & give hurricane / superstorm sandy relief effort .,other
2.63E+17,"haha `` _MENTIOM_ : behalf gay , would like apologise cause hurricane last night demand right marry ``",other
2.63E+17,would like personally thank gov . christie nj harrow hurricane broadcast live old country buffet .,other
2.63E+17,noooooo ... # newjersey # seasideheights # jerseyshore completely damage hurricane,other
2.63E+17,president obama visit disaster operation center red cross - pic _URL_ # sandy # hurricane _MENTIOM_ # p_NUM_b # p_NUM_,other
2.63E+17,"next , make money hurricane , start ask donation dribble _NUM_ % actual victim .",other
2.63E+17,thought go affected hurricane sandy emergency relief crew work help affect .,other
2.63E+17,"funny , please safe everyone ! hurricane sandy texts mom _URL_",other
2.63E+17,everyone basslinefamily would like send thought prayer victim hurricane sandy . everyday 's blessing,other
2.63E+17,_RT_ : sure hope _MENTIOM_ use `` quality system construction `` help victim hurricane ...,other
2.63E+17,* hurricane deductible ? ? _NUM_ _NUM_ percent property 's value front ! _URL_ _MENTIOM_ # sandy # homeinsurance,other
2.63E+17,"learn operate live truck frankenstorm . # baptismbyfire thanks _MENTIOM_ patience , _MENTIOM_ bravery .",other
2.63E+17,"_RT_ : every dark night , there 's bright day - tupac shakur # sandy # hurricane # hope # inspiration",other
2.63E+17,"_RT_ : # twister obama work msnbc , campaign slogan discussion hurricane sandy relief effort [ video ] : ... http : ...",other
2.63E+17,_RT_ : cspan need take hurricane sandy relief effort tag pathetic romney campaign rally . nothing shame ...,other
2.63E+17,hug emergency worker today ? `` hurricane sandy hero coast guard rescuer red cross volunteer ( photo ) . `` _URL_,other
2.63E+17,look like hurricane sandy visit room ... # needtoclean,other
2.63E+17,"_RT_ : flight / new york affect hurricane sandy . _NUM_th oct : cx_NUM_ , _NUM_ , _NUM_ . _NUM_th oct : cx_NUM_ , _NUM_ , _NUM_ ht ...",other
2.63E+17,obama adviser transparent manipulator . enough say . god help u help hurricane victim restore life . # tcot,other
2.63E+17,"also guy want help hurricane relief , donate salvation army . they 're know homophobic practice .",other
2.64E+17,superstorm sandy ripple hurricane may hit lagos within _NUM_ _NUM_ day commissioner : united state ... _URL_,other
2.64E+17,"_RT_ : frankenstorm _URL_ # _NUM_ , _NUM_ , _NUM_ dhs feed blackmail # otb # ows # oo # osyd # haarp _URL_ ...",other
2.64E+17,: blizzercane / frankenstorm sandy _NUM_/_NUM_ / _NUM_ _NUM_:_NUM_ : _NUM_ _URL_,other
2.64E+17,please read . mitt romney want help hurricane victim ... _URL_ via _MENTIOM_,other
2.64E+17,late _URL_ : pope pray victim hurricane sandy charity roll sleeve ; cardinal ... _URL_,other
2.64E+17,damn go way rt . _NUM_ make uturn ... hurricane fuck hella light !,other
2.64E+17,# attackwatch staten island borough president call red cross hurricane relief absolute disgra ... _URL_ _MENTIOM_,other
2.64E+17,effort obama romney help hurricane victim basis undecided vote . # obamamama # obamabiden_NUM_,other
2.64E+17,"i 'll _MENTIOM_ _NUM_:_NUM_ talk hurricane sandy , _MENTIOM_ hallow-meme . # thisweekontheinternet #",other
2.64E+17,"way get around nyc hurricane sandy ( shelter , run subway ) _URL_",other
2.64E+17,happy see ann back ! ! report si _MENTIOM_ _MENTIOM_ : use _MENTIOM_ help hurricane victim . # rockcenter,other
2.64E+17,_MENTIOM_ foundation anything help victim hurricane ?,other
2.64E+17,_RT_ : major obama donor / supporter turn away crew travel cross-country help hurricane # sandy victim : _URL_ ...,other
2.64E+17,nhl encouraging relief effort victim hurricane .. wtf victim lockout # getyourshittogether # endthelockout,other
2.64E+17,_MENTIOM_ politicize hurricane sandy much ? target red cross base stupid molinaro comment ? tuesday ... tuesday,other
2.64E+17,country music star remember hurricane sandy victim _URL_,other
2.64E+17,_MENTIOM_ wish other like u try help hurricane sandy victim !,other
2.64E+17,"lutha 's # hampton # surfreport fri , _NUM_/_NUM_ / _NUM_ - stomach chest high hurricane leftover . w wind _NUM_-_NUM_ kt w / gusts _NUM_ . good .",other
2.64E+17,look scammer / gouger nuskin guise help hurricane victim _URL_ $ _NUM_ soap # shameful $ nu,other
2.64E+17,would like take moment wish everyone well affect hurricane sandy,other
2.64E+17,it 's sad day donald trump use $ _NUM_ million help hurricane sandy victim . : (,other
2.64E+17,"retweet _RT_ : nhl lockout : open letter gary bettman , donald fehr , hurricane sandy victim _URL_",other
2.64E+17,_RT_ : help kid cope # sandy : _MENTIOM_ wonderful # hurricane toolkit : _URL_,other
2.64E+17,ny official wrong continue marathon race v use resource help victim hurricane sandy ?,other
2.64E+17,_MENTIOM_ doin anything help victim hurricane sandy ? i 'm sure plenty time hand,other
2.64E+17,_MENTIOM_ _MENTIOM_ sad supply volunteer use victim hurricane !,other
2.64E+17,car damage hurricane sandy ? read blog - _URL_,other
2.64E+17,keep mind vote _RT_ : romney suspend political belief help victim hurricane sandy _URL_,other
2.64E+17,important : hurricane sandy update ( _NUM_/_NUM_ _NUM_:_NUM_ pm ) monmouth county curfew mandate lift ... _URL_,other
2.64E+17,maybe money spend political ad could use help victim hurricane sandy ... # justathought,other
2.64E+17,"atlanticinfocus : update # _NUM_ hurricane sandy photo , one _NUM_ photo far . , sailboat smash _URL_",other
2.65E+17,hurricane sandy relief - check page have n't already . i 'm proud say team social ... _URL_,other
2.65E+17,watch hurricane # sandy relief ... devastation ... jon # bonjovi walk around people ... he 's big philanthropist day .,other
2.65E+17,important . _RT_ : interactive map hurricane sandy relief effort : _URL_,other
2.65E+17,watch hurricane sandy relief concert tv _MENTIOM_,other
2.65E+17,watch sting nbc hurricane sandy relief show ... nice ...,other
2.65E+17,wonder much money japan donate help hurricane sandy ?,other
2.65E+17,get ta enjoy next since he 'll leave ny / nj tomorrow help hurricane relief,other
2.65E+17,"mayor bloomberg billionaire , atleast put _NUM_ billion money help hurricane victim . # sandyhelp",other
2.65E+17,"today spin journey playlist inspire last night 's red cross telethon come together , hurricane relief ... _URL_",other
2.65E+17,_RT_ : staten island resident say hurricane sandy relief effort forget victim - _URL_ _URL_,other
2.65E+17,you 've get least _NUM_ donate red cross hurricane sandy victim ? ? ? # bullshit,other
2.65E+17,"_RT_ : dwts kirstie alley `` convoy `` mission help hurricane victim , interview , : _URL_ dance w ...",other
2.65E+17,governor do great job nyc hurricane sandy relief effort .,other
2.65E+17,first look damage charlestown : resident charlestown whose home damage hurricane ... _URL_ # rinews,other
2.65E+17,obama say wo n't let ' red tape ' get way help hurricane sandy victim . _URL_ # ctsandy # obama ( ap ),other
2.65E+17,new update district _NUM_ hurricane sandy relief # constantcontact _URL_,other
2.65E+17,work . sad many people say donate red cross disaster fund hurricane sandy . hope tree fall car,other
2.65E+17,broad channel : hurricane sandy relief _URL_,other
2.65E+17,hurricane sandy relief information website . _URL_ _URL_,other
2.65E+17,video : g-power _NUM_m v_NUM_ go _NUM_ _NUM_ km / h : german magazine sport auto test g-power _NUM_m hurricane r . ... _URL_ # bmwblog,other
2.65E+17,# mensrights _MENTIOM_ hurricane sandy blow useful woman away : submit actanonverb ... _URL_ - - - - - - - - - -,other
2.65E+17,hurricane sandy : ny marathon boss blame medium race cancellation ... runner take bus help victim _URL_,other
2.65E+17,"dvids - video - hurricane sandy relief effort nov . _NUM_ , _NUM_ : _URL_ via _MENTIOM_",other
2.65E+17,_MENTIOM_ come eli get together hurricane sandy victim look something make feel little good,other
2.65E+17,student four staten island school damage hurricane sandy relocate _URL_,other
2.65E+17,_MENTIOM_ - occupy wall street outperform red cross hurricane relief ? # sandy _MENTIOM_ _MENTIOM_ _URL_,other
2.65E+17,# sandy hurricane relief lead # occupysandy ... red cross . _URL_ follow _MENTIOM_,other
2.65E+17,`` _MENTIOM_ outperform red cross hurricane relief ? `` ~ _URL_ via _MENTIOM_ ' _MENTIOM_ blog .,other
2.65E+17,shout people lose home hurricane _MENTIOM_ would like pray kid familys one love ! !,other
2.65E+17,have n't hurricane victim hamilton beach area see red cross ? go ? ? ? ! ! !,other
2.65E+17,"hurricane sandy hit , go florida keep campaigning , stop campaign help victim ? # forward # obama_NUM_",other
2.65E+17,hurricane # sandy record low pressure _NUM_ mb . go back _NUM_ find comparably powerful storm . # edshow,other
2.65E+17,"it 's _NUM_ degree nj people still without heat , ect obama yet help people affect hurricane sandy",other
2.65E+17,"ribbon light - global # peace # meditation _URL_ focus : affected hurricane sandy - _NUM_ , _NUM_ . _NUM_ local time .",other
2.65E+17,"week sandy , marine land staten island .. marine begin hurricane sandy relief work queen staten island _URL_",other
2.65E+17,watch outrageous news report unlicensed contractor take advantage hurricane sandy victim . _URL_ .,other
2.65E+17,"fox video - ala . utility , fla . crewman blame electricians union interfere hurricane sandy relief _URL_",other
2.66E+17,_MENTIOM_ _MENTIOM_ donate money help hurricane # sandy victim ? youre quick criticise other effort .,other
2.66E+17,justify romney campaign obama go help hurricane victim b / c make look bad he president tf ?,other
2.66E+17,historic hotel bethlehem would like toast affected hurricane sandy wish quick ... _URL_,other
2.66E+17,hurricane sandy cause confusion vote text `` `` _NUM_ polling location . poll open _NUM_a _NUM_p,other
2.66E+17,"_MENTIOM_ think obama could $ _NUM_ , _NUM_ donate hurricane sandy victim take challenge ..",other
2.66E+17,"staten island official : hurricane sandy victim rebuild red cross ' little , late ' _URL_",other
2.66E+17,think tv tell txt rick ross hurricane relief .. ( actually red cross ) # sandy,other
2.66E+17,< em > mob wive < /em > star crash hurricane sandy relief effort _URL_ via _MENTIOM_,other
2.66E+17,nothing els matter today except vote obama + hurricane relief effort . god bless america . # vote today .,other
2.66E+17,happy election day ! look poll site change post hurricane sandy ? text nycvotes _NUM_-_NUM_ & find new site : _URL_,other
2.63E+17,"trick-or-treat time postpone saturday , nov . _NUM_ _NUM_ _NUM_ p . . city # eastonpa . # sandy # frankenstorm",other
2.65E+17,"_RT_ : miss ? video : glad youre amuse , mitt , climate change isnt funny . ask hurricane sandy victim . _URL_ ...",other
2.64E+17,_MENTIOM_ # rock # music sammy hagars atlantic city bar damage hurricane sandy - today _MENTIOM_ _URL_,other
2.65E+17,$ _NUM_ trillion `` security `` flood damage hurricane sandy - bfcsa home _URL_,other
2.66E+17,get business w hurricane # sandy relief - _MENTIOM_ _URL_,other
2.65E+17,"hurricane sandy cause cancellation hundred red cross blood drive , result shortage blood ... _URL_",other
2.63E+17,brownie katrina fame criticize hurricane relief effort ludicrous .,other
2.63E+17,_RT_ : join fuller community today _NUM_:_NUM_ . . prayer garden pray affect hurricane sandy .,other
2.63E+17,twitter family hurricane sandy pass u would like express warm wish everyone . pray safe .,other
2.64E+17,"go_NUM_ care hurricane sandy relief : report steve galegor , jr . : report steve galegor , jr . w ... _URL_",other
2.66E+17,inspirerend : hurricane sandy relief t-shirt - still love ny sebastian errazuriz _URL_,other
2.63E+17,use caution respond hurricane sandy relief request : massive storm hitting ea ... _URL_ # cincinatti,other
2.64E+17,hurricane sandy relief effort _URL_,other
2.63E+17,hope everyone stay safe today ! click download red cross hurricane app : _URL_,other
2.65E+17,psalm _NUM_ subdue storm toss wave t-shirt : support victim hurricane sandy . r ... _URL_ # bible # gift # design,other
2.63E+17,"hello fellow allentown resident brace hurricane sandy , city would like remind everyone ... _URL_",other
2.63E+17,"_RT_ : nyc port close , therefore ; norwegian gem 's embarkation delay due hurricane sandy . visit _URL_ ...",other
2.63E+17,# pause anyone hear romney 's response hurricane ? ! tell people donate can food red cross be n't even accept food,other
2.65E+17,"watch hurricane sandy relief concert thingy thang , pretty neat # sandyhelp",other
2.62E+17,"frankenstorm update : october _NUM_ , _NUM_ , _NUM_:_NUM_ pm est _URL_",other
2.63E+17,# southflorida portion deerfield pier damage hurricane sandy reopen wed . _URL_ # broward # miami,other
2.63E+17,"_NUM_ hurricane sandy , please allow skip school .",other
2.63E+17,lord watch people damage hurricane sandy ! ...,other
2.66E+17,report : _NUM_ fisker karma burn follow hurricane sandy : post _NUM_ . _NUM_ _NUM_:_NUM_ ... _URL_ # topspeed,other
2.65E+17,donald trump donate anything hurricane sandy relief effort ?,other
2.63E+17,"important : hurricane sandy update ( _NUM_/_NUM_ _NUM_:_NUM_ pm ) center close wednesday , october _NUM_ , due power ... _URL_",other
2.66E+17,"# dailynews hurricane sandy relief , combat writer block , _URL_",other
2.63E+17,"worry hurricane # obama # sandy _NUM_ _NUM_ , entitlement explode _NUM_ % _NUM_ % fed spending : _URL_",other
2.65E+17,"get _NUM_ hour standby notice , hurricane relief nyc",other
2.64E+17,important : hurricane sandy update ( _NUM_/_NUM_ _NUM_:_NUM_ pm ) power restore center open _NUM_pm ... _URL_,other
2.65E+17,"_RT_ : hey staten island , know medium wo n't report obama 's failure help hurricane sandy victim f ...",other
2.64E+17,_RT_ : use hurricane sandy focus policy debate carbon emission like dick cheney use _NUM_/_NUM_ focus policy ...,other
2.64E+17,_MENTIOM_ would someone newspaper would like come talk hurricane ?,other
2.64E+17,"_RT_ : # bridgeton say new trick-or-treat hour city _NUM_ _NUM_ pm monday , nov _NUM_ # sandynj # frankenstorm",other
2.63E+17,usa today cruise line island damage hurricane sandy : several cruise line report sandy ... _URL_ # travel # news,other
2.64E+17,# ri political candidate cut campaign short help hurricane victim - _URL_,other
2.63E+17,bollywood prays hurricane sandy victim _URL_,other
2.64E+17,obama 's union thug buddy wo n't let non-union volunteer help hurricane sandy relief ... obama 's america ...,other
2.66E+17,_MENTIOM_ yo biebs u donate hurricane relief . u responsibility dude . know ur canadian tho wont ask ur voting .,other
2.63E+17,"goodmorning frends , pls pray victim hurricane sandy.god guide & protect ny n nj",other
2.65E+17,good thing america organization like help victim hurricane sandy # uncov _URL_,other
2.63E+17,_RT_ : joining _MENTIOM_ _MENTIOM_ hurricane # sandy update _URL_,other
2.63E+17,_RT_ : chester county : hurricane # sandy shelter area locate : avon grove high school _NUM_ state road ... _URL_ ...,other
2.63E+17,"# romney 's privatize fema plan : _NUM_ . hurricane slam mississippi _NUM_ . gov call acme rescue , get record _NUM_ . `` pls dep $ _NUM_ , _NUM_ `` _NUM_ cont .",other
2.63E+17,romney want federal assistance victim hurricane _URL_,other
2.65E+17,house damage hurricane sandy # amazing _URL_,other
2.64E+17,photo : gawkercom : president obama comfort woman new jersey whose marina damage hurricane ... _URL_,other
2.63E+17,_RT_ : idea obama : take donald trump $ _NUM_ million donate hurricane sandy victim _URL_ # tcot # gop,other
2.65E+17,christian have n't do one thing help people devastate hurricane shame u . # noexcuse,other
2.66E+17,hurricane sandy : official race help victim new storm approach _URL_,other
2.63E+17,`` _MENTIOM_ : hurricane name girl name . pussy power ! ``,other
2.62E+17,_RT_ : late info hurricane # sandy visit _URL_ . every _NUM_ please keep updated weather report pr ...,other
2.64E+17,new blogpost : hurricane sandy relief _URL_,other
2.62E+17,would snow approach / exceed _NUM_ ft . w.va . _NUM_ _NUM_ `` rain large area . # frankenstorm,other
2.66E+17,"_RT_ : non-emergency hurricane sandy info : ny - ( _NUM_ ) _NUM_-_NUM_ , nassau county - ( _NUM_ ) _NUM_-_NUM_ , suffolk county - ( _NUM_ ) _NUM_ ...",other
2.65E+17,cruise line island damage hurricane sandy - _URL_,other
2.66E+17,_RT_ : tax relief hurricane sandy victim _URL_ list state agency offer tax relief,other
2.63E+17,_RT_ : breaking : donald trump donate $ _NUM_ million hurricane relief effort everyone admit hurricane sandy start kenya,other
2.63E+17,follow nyc service learn help hurricane recovery effort nyc ( borough si ) # sandypets _URL_,other
2.65E+17,# whatstrending : _MENTIOM_ hurricane relief + _MENTIOM_ scarf + _MENTIOM_ college student _URL_,other
2.66E+17,preston bailey discus hurricane sandy relief effort . _URL_,other
2.64E+17,hashtag convince _MENTIOM_ donate hurricane relief ? _URL_ # thanksdonald ! ( via _MENTIOM_ ) probably,other
2.65E+17,_RT_ : thousand still wo power & many homeless hurricane # sandy visit _URL_ way help n ...,other
2.64E+17,"_RT_ : top _NUM_ player # nfl donate _NUM_k hurricane relief fund would _NUM_ , _NUM_ help . ...",other
2.63E+17,disney acquisition lucasfilm strange hurricane fever dream ? new film every _NUM_ _NUM_ year ? ? i 'm terrified little excited .,other
2.64E+17,would go long way help hurricane family ! _RT_ : it 's _NUM_ : two ( cont ) _URL_,other
2.66E+17,hurricane sandy relief - far rockaway _URL_ # midufinga # ff # sk,other
