,Unnamed: 0,tweetID,tweet-text,tweet-class
2594,2594,264104853494706176,All my followers follow @help_si and donate to the families that were affected by hurricane sandy.. Lets help each other out xoxo,request
2595,2595,264531924284997632,RT @MustLoveSpark: please text Red Cross to 90999 to make a donation to victims of hurricane sandy - NBC - concert Please retweet,request
2596,2596,263833262777053185,iTunes accepting relief donations for Hurricane Sandy victims http://t.co/gB1RVhJ8,request
2597,2597,265187026251436032,Please text KIDS to 80888 + donate $10 to help @CovenantHouse feed and shelter kids hurt by #Sandy in the hurricane region.,request
2598,2598,265514994706305024,"If you would like to help those affected by Hurricane Sandy, we are accepting clothing donations at our dealership. #NJsandy #NJopen",request
2599,2599,263433666338906113,RT @younghollywood: How to Help with Hurricane Sandy Relief! http://t.co/Xo9wC2UF,request
2600,2600,264384492679094273,RT @BeccaTheEditor: #EEWBUZZ EEW President Dianna Hobbs Requests Charitable Donations for Hurricane Sandy Victims as Birthday Gift: ...  ...,request
2601,2601,265535639322251264,You can send hurricane Sandy relief supplies via this Amazon wish list: http://t.co/JzU6qJLd,request
2602,2602,264595176306114561,Help those affected by Hurricane Sandy. Text REDCROSS to 90999 to make a $10 donation or go to http://t.co/1ub9KVr2. @RedCross #SandyHelp,request
2603,2603,264431978210795521,RT @santonio10: Please help Hurricane Sandy relief efforts by visiting http://t.co/r4cdNWYE or by texting REDCROSS to 90999 to give a $1 ...,request
2604,2604,265130491156516864,Like us on facebook and spread the word! http://t.co/Xtz1a0tG #Astoria Pub Crawl Sat Nov 17th. ALL proceeds go to Hurricane Sandy Relief!,request
2605,2605,265488868667686912,RT @NBCPhiladelphia: Donate to the #NBC10 Hurricane #Sandy Relief Fund to assist the Red Cross. Call : 1-877-NBC-WCAU thru midnig http:/ ...,request
2606,2606,264102848898428928,"Thank you MT “@SunsPRgirl: @Suns will be collecting donations for the Red Cross on Fri, beginning at 5pm for victims of Hurricane Sandy”",request
2607,2607,265518517707735040,Make it a Day of Giving! Call 1-800-HELP-NOW to help the victims of Hurricane Sandy or visit http://t.co/JfRk0tU1 http://t.co/XiIRFAI9,request
2608,2608,263371809821442049,if you would like to help those who were impacted by Hurricane Sandy-- Please donate to the American Red Cross... http://t.co/ja7CKmc0,request
2609,2609,264746113943355392,RT @NBCPhiladelphia: Donate to the NBC10 Hurricane Sandy Relief Fund http://t.co/jJnkdzMC,request
2610,2610,265159027070226432,Join us to help those affected by hurricane #Sandy at the Empire Room at the Empire State Building on Thursday evening. http://t.co/hzLXJu81,request
2611,2611,264719891901325312,"Shop the ""Sandy"" necklace and earrings. 10% of proceeds donated to Hurricane Sandy Relief http://t.co/ky8m9MzG",request
2612,2612,263818386155397120,"Northbrook, here's how we can help #Hurricane #Sandy survivors http://t.co/botGdsT5",request
2613,2613,265263922125357056,RT @neontrees: We have much love for our East Coast! Text REDCROSS to 90999 to donate to those affected by Hurricane Sandy! Even the sma ...,request
2614,2614,263348440141033472,"Text ""redcross"" to 90999  to donate $10 to hurricane sandy victims. The $10 is charged to your phone bill.",request
2615,2615,264006398663348226,"Text REDCROSS to 90999 to donate $10  to the Red Cross to help hurricane victims. #redcross, #sandy",request
2616,2616,263922656758362112,"If you would like to lend a hand to those who have been affected by Hurricane Sandy, text the word REDCROSS to... http://t.co/6LiH6qv8",request
2617,2617,265446336277647361,RT @GMA: Make it a #DayofGiving! Call 1-800-HELP-NOW to help the victims of Hurricane #Sandy,request
2618,2618,266319532015120385,All west elm stores are still collecting clean blankets and throws to donate to the victims of Hurricane Sandy. Give warmth.,request
2619,2619,264559871867891712,Let's send positive energy to everyone but especially those affected by the hurricane. You can help by texting 90999 to Red Cross.,request
2620,2620,264823510185177088,Help those devastated by Hurricane Sandy visit us today and make a donation @wechangelivesnow.org,request
2621,2621,264526733582143488,"RT @annwherberger: For those watching the Hurricane Sandy telethon please, please give 2 NY NJ CT RED CROSS chapters.  They get drained  ...",request
2622,2622,264033589614751745,Guys can you please donate $10 to the Red Cross.. It'd really mean a lot #hurricane #sandy,request
2623,2623,264792599712374784,RT @UberMedia: All weekend sales of our beautiful new Alarmist Pro app go to hurricane relief efforts: http://t.co/3NSgRUDN #SandyHelp,request
2624,2624,264450532364648448,"RT @blumspew: Donate $100 or more to the Red Cross Hurricane Disaster relief effort, send me the confirmation via email (on my... http:/ ...",request
2625,2625,264360029367451648,@mrbradgoreski Please RT: Text REDCROSS to 90999 to donate $10 to hurricane relief. #HurricaneSandy #NYC,request
2626,2626,263971494156185600,iTunes now accepts donations for Hurricane Sandy relief: Too far away to help personally? You can use Apple's iT... http://t.co/Njjj39pU,request
2627,2627,264532210097463296,#sandyhelp. It's that easy. donate $10 to help those affected by hurricane sandy text REDCROSS to 90999 http://t.co/ogXOT0U6,request
2628,2628,266279656083292160,"#Teaneck police union holding food, clothing drive for Hurricane #Sandy victims http://t.co/twaO2Euw",request
2629,2629,265543258501939200,"RT @thejimjams: The quickest, easiest guide to helping out with Hurricane Sandy relief efforts no matter where you are: http://t.co/0uenGaQ8",request
2630,2630,264398552808161280,RT @DMogahed: Donate to help those hit by hurricane #sandy @IslamicRelief working with The Red Cross  http://t.co/N15bCI9u,request
2631,2631,264525668283469824,"@NPCTEXAS: #SandyHelp Text ""Red Cross"" to 909-99 to donate $10 to hurricane victims. And put on NBC now.&gt; yes!!",request
2632,2632,263985435540336640,iTunes Accepting Red Cross Donations For Hurricane Sandy Victims Apple on Wednesday made it a bit easier for concerned http://t.co/e6y9A5Nu,request
2633,2633,264271838132195328,iTunes Accepts Red Cross Donations for Hurricane Sandy Victims http://t.co/AkeAEIFG,request
2634,2634,264720564587991041,RT @CBNassan: RT @PhillySJUnited: Join our telethon w/ @RedCrossPhilly for Hurricane #Sandy Relief @NBCPhiladelphia http://t.co/WMFrfo54 ...,request
2635,2635,264136060362182656,People affected by #Hurricane #Sandy need our help! Text REDCROSS to 90999 to donate $10. Or go to http://t.co/XPK9H7cy,request
2636,2636,265627863754104832,"Looking for people to help me organize Jewish Ottawa fundraiser (BBQ &amp; Bake Sale?) for Hurricane #Sandy Relief. Msg me

http://t.co/aFYziRre",request
2637,2637,265168016315121664,Text #REDCROSS to 90999 on your mobile phone. A $10 dollar donation will help the victims of Hurricane #Sandy. http://t.co/1i4bsbGG,request
2638,2638,263996951052300288,"iTunes Accepting Red Cross Donations For Hurricane Sandy Victims: 

Apple on Wednesday made it a bit easier for ... http://t.co/N8mTyDaY",request
2639,2639,265595994111090688,Help make it happen for E's Piggy Bank for Victims of Hurricane Sandy on @indiegogo http://t.co/eZtta7rX @meghanrory PLEASE RT,request
2640,2640,264523022629732352,#SandyHelp Text REDCROSS to 90999 to donate $10 to hurricane relief. @NBC  #BenefitConcert #BILLYJOELROCKS #NYStateofMind,request
2641,2641,265316282474303488,RT @trailblogs: 12 Ways to Help Hurricane Sandy Relief Efforts http://t.co/69aFkf5I,request
2642,2642,263377674897072128,"@TheSpoonyOne http://t.co/cIQH61dd
i'm trying to help motivate people to help with the Hurricane, could you look at this and pass it along?",request
2643,2643,264050936945729536,Here's how to donate to the American Red Cross - Hurricane Sandy hit pretty close to home. While we’re all... http://t.co/KplI4ABW,request
2644,2644,265204427802157057,RT @nycoem: Individuals interested in donating to Hurricane #Sandy recovery efforts: http://t.co/zQ8gEuFR. For businesses: http://t.co/i ...,request
2645,2645,264925657165864960,RT @Zendaya96: Hey Twitterverse!! text the word CONVOY to 50555 to donate $10 to Hurricane Sandy Relief efforts!!,request
2646,2646,264523714555682816,"@jeremypiven please RT 2 help the animal victims of hurricane Sandy! They are in need of food, water, crates, etc",request
2647,2647,265613937725288449,"Want to help directly with the Hurricane Sandy Relief efforts??? 

Repost from Heather Blackburn
""It's official-... http://t.co/aWDTojCw",request
2648,2648,264538962775928833,@MetsTwerp you can go to the Red Cross website and donate directly to the Hurricane Sandy Relief fund.,request
2649,2649,263758567184666624,"Want to help the recovery effort from Hurricane Sandy?
Text RESPONSE to 80888 to donate $10 to UMCOR Relief.... http://t.co/0OSrpeLy",request
2650,2650,263407425128890368,Actress Denise Richards has urged fans to donate to the American Red Cross in the wake of Hurricane Sandy after ... http://t.co/tT8QoTE3,request
2651,2651,263393888566386689,You can help with Hurricane Sandy Relief by donating through the Jewish Federations of North America. http://t.co/zxu5KogP,request
2652,2652,264947778436874241,RT @THEsaragilbert: Just a reminder to text red cross to 90999 to donate $10 for disaster relief. Love to those affected by hurricane sandy,request
2653,2653,264146463502766080,RT @sagaftra: Looking for a way to help those affected by Hurricane Sandy? Donate to the American Red Cross Disaster Relief http://t.co/ ...,request
2654,2654,264865375773151232,"Yahoo’s Homepage Isn’t Raising Enough Money For Hurricane Sandy Relief, Let’s All Step Up: We’re... http://t.co/k0PvMQIA #teamfollowback",request
2655,2655,264814497347293184,RT @blink182: You can help out the victims Hurricane Sandy with this blink-182 t-shirt http://t.co/8hgcjoeF,request
2656,2656,263983214392123392,"iTunes Accepting Red Cross Donations For Hurricane Sandy Victims: 

Apple on Wednesday made it a bit easier for concerned citizens to...",request
2657,2657,264548147538305025,Please donate if you can to hurricane relief.  I chose to donate here... http://t.co/iGvMDEf7,request
2658,2658,264403817670516736,RT @BASDSUPT: I need your help - at tomorrow's game we will be collecting donations for the Red Cross to take care of hurricane victims. ...,request
2659,2659,265144532637741056,http://t.co/yrwA4tum Now Online to Accept Donations for Hurricane Relief efforts http://t.co/2X1XAfpE via @NJOEM2010,request
2660,2660,264788028701155328,"“ @PeopleMag plz Help Hurricane #Sandy relief by donating your @deliverydotcom points to @CityHarvest http://t.co/p7ya4AYD”
DONE!",request
2661,2661,265499414284623873,RT @chefspike: Try the Cranberry Shake at  Good Stuff and help with Hurricane Sandy relief efforts. Proceeds benefit @redcross http://t. ...,request
2662,2662,265150072436690944,RT @JessieBaylin: Help support Hurricane Sandy relief effort my friends ~ 100% of the profits are donated http://t.co/xoCA2p8L,request
2663,2663,264526628275769344,RT @Lisa_Matassa: http://t.co/JJNz2EHr - please check this site out to donate to individuals affected by Hurricane Sandy. Thank you and  ...,request
2664,2664,263465695298338816,RT @combatradio: Please RT! THE RED CROSS/Hurricane Sandy assistance link: http://t.co/Gy27zfBn  #Sandy #CombatRadio,request
2665,2665,263609015756550144,Text REDCROSS to 90999 to give a $10 donation to Hurricane Sandy relief efforts. http://t.co/UlorMIkc,request
2666,2666,265675923649609728,Doesn't get any easier to help hurricane victims. Text RED CROSS to 90999 for a $10 donation automatically deducted from your phone bill.,request
2667,2667,264064831215243265,Got a spare dollar? Give $1 to victims of Hurricane Sandy now! http://t.co/bvXfWxST #sandy #nyc,request
2668,2668,264040582408724480,Colorado Rapids Official Site: Join MLS W.O.R.K.S. in supporting Hurricane Sandy relief efforts: Major League So... http://t.co/BqjfMCkA,request
2669,2669,264330070007619584,"RT @Forbes: As Hurricane Sandy relief efforts Continue, @taxgirl rounds up some ways you can help. http://t.co/93FsOVTL",request
2670,2670,264814433497399297,Hundreds of American Red Cross donor centers are still not open after Hurricane Sandy. The Red Cross is asking all eligible donors to give.,request
2671,2671,264011705460346882,RT @beccasara: Help kids affected by #Sandy: Hurricane # Relief Efforts – Give to @kidsdonations http://t.co/zEBmqDF6 via @kidzvuz,request
2672,2672,263347987420438528,How to Help | After of Hurricane Sandy: Are you able to assist in hurricane cleanup? Volunteer your nursi... http://t.co/uRL8VGHI #bronx,request
2673,2673,264161902458974208,20% of ALL purchases will be donated to those affected by Hurricane Sandy as part of Designer Drawer's Brief Relief. @colbymelvin,request
2674,2674,264112898731819010,"RT @Fringenuity: A lot of #Fringe fans were affected by Hurricane Sandy. To help, text REDCROSS to 90999 to give $10 to American Red Cro ...",request
2675,2675,265574950738489344,TED Blog: How you can help Hurricane Sandy relief http://t.co/02Qadkyk,request
2676,2676,265208179204440065,RT @IppolitaJewelry: For those who would like to donate RT @garancedore: Hurricane Sandy: How to Help @RedCross / http://t.co/v5F1XaTj,request
2677,2677,265219788203245569,Please help those affected by Hurricane Sandy visit http://t.co/CdBtCL7y,request
2678,2678,265463937628270594,RT @GMA: Have you donated to our #DayofGiving to help those suffering from Hurricane Sandy? Go here: http://t.co/XCOULQZM,request
2679,2679,264158277808582656,RT @Yankees: #Yankees will sponsor a blood drive to help replenish supplies after Hurricane Sandy on Friday from 10am-4pm at Manhattan's ...,request
2680,2680,265670881043415041,"RT @OdetteAnnable: New York still needs so much help my friends. If you can, please donate to help hurricane Sandy victims. Text REDCROS ...",request
2681,2681,264547704393302016,The Hurricane Sandy telethon is over but there's still more you can do to help. Donate to the relief efforts... http://t.co/L22RGWRp,request
2682,2682,265511677523546113,RT @GMA: Make it a #DayofGiving! Call 1-800-HELP-NOW to help the victims of Hurricane Sandy or http://t.co/h64NcACL,request
2683,2683,265119458123714561,I'm raising money for adams family hurricane fund. Click to Donate: http://t.co/HRleUD03 #gofundme,request
2684,2684,265634310332231680,Blankets For Sandy: Donate To Victims Of The Hurricane http://t.co/1TvSAt8S,request
2685,2685,263414279632465920,Red Cross in need of platelet donors to aid hurricane victims: In an effort to assist victims of Hurric... http://t.co/Yz08h3Le #memphis,request
2686,2686,265249306754297856,RT @HUNTERisBIZZY: Text redcross to 90999 donate to victims of hurricane Sandy.ALOT of us are blessed beyond @ #GETINTHELOOP 🎯 http://t. ...,request
2687,2687,265842890410967040,Want to help Hurricane Sandy victims? Check out the City Harvest website to make a donation or volunteer: http://t.co/DJTB6thY,request
2688,2688,263638296033370113,"Text REDCROSS to 90999 to donate $10 to American Red Cross Disaster Relief, helping those affected by Hurricane Sandy",request
2689,2689,263286931104866304,RT @LibertyCityNYC: A Hurricane Relief Fund has been set up to prepare to help those in need http://t.co/nPcH7Qbd,request
2690,2690,265397219400753152,Join 103.5 KTU tomorrow morning for a donation drive benefiting victims of Hurricane #Sandy. Details here: http://t.co/zbgUrKbw,request
2691,2691,264984090661515265,A&amp;#39;s accepting donations for hurricane relief http://t.co/wOIplu8U,request
2692,2692,264383332710768640,RT @sfbj: Wells Fargo accepting ATM donations for hurricane victims http://t.co/o12GZTDH,request
2693,2693,266199762376744960,HURRICANE SANDY RELIEF: The Retired and Senior Volunteer Program and Arabie Trucking are collecting donations for... http://t.co/p5lCvAis,request
2694,2694,264547870030577664,The Hurricane Sandy telethon is over but there's still more you can do to help. Donate to the relief efforts here:... http://t.co/WmhEf27f,request
2695,2695,263345528203509760,Don't forget to txt to 90999 REDCROSS to donate $10 for Hurricane Sandy #Sandy,request
2696,2696,264531285228285953,"Hey everyone, let's make a difference and HELP those affected by the hurricane!!! Text REDCROSS to 90999 to make a $10 donation #SandyHelp",request
2697,2697,263321471475130368,RT @HumaneSociety: Help animals affected by Hurricane #Sandy by donating to our Disaster Relief Fund: http://t.co/YgM1FRDX #sandypets,request
2698,2698,263293385308270594,"Help those affected by #Hurricane #Sandy: DONATE to RED CROSS by TEXTING ""RedCross"" to 90999 or https://t.co/HR5EtcPz …",request
2699,2699,265207346236645376,"Down The Rabbit Hole w/ Popeye 5pm - 7pm EST: Hurricane Sandy Relief Efforts Need Help 

LISTEN LIVE AND CHAT:... http://t.co/R90nelme",request
2700,2700,264484013882884096,"Little Rock, here's how we can help #Hurricane #Sandy survivors http://t.co/DNb5RnMa",request
2701,2701,264138313848479744,How anyone in the US can help w/ #Sandy relief by eating out @Eater Where to Eat Out For Hurricane Relief Across the US http://t.co/5dwS2j6W,request
2702,2702,263809872796205056,Make your Donations are Volunteer to help The victims of Hurricane Sandy New Jersey a...: http://t.co/3g9G80L4,request
2703,2703,263322640045989889,Hurricane Sandy Storms East Coast — How to Help: Here's how Lamorindans can help those affected by the superstor... http://t.co/f8zO16l0,request
2704,2704,265571370249887744,@INWilmingtonDE PLEASE HELP by sending donations for food allergics &amp; celiacs who are victims of hurricane Sandy! DM us for how to do so RT,request
2705,2705,264572323963752448,Help those Affected : Hurricane Sandy http://t.co/d1dX27Dw,request
2706,2706,263833177238421504,RT @OFA_VT: Here’s one simple thing you can do—text REDCROSS to 90999 to donate to hurricane relief efforts,request
2707,2707,263356894293397504,"RT @Gothamist: How To Volunteer, Donate To Help Hurricane Sandy Victims http://t.co/fXUOnzJe",request
2708,2708,265281041848225793,Not in New York or New Jersey and want to help hurricane victims? Have items shipped to a relief center: http://t.co/CtP8hsfQ,request
2709,2709,264535497693622272,"Text ""REDCROSS"" to 90999 to donate $10 to help the recovery from Hurricane  Sandy!!  #SandyHelp #HurricaneSandy #redcross",request
2710,2710,263710781198180352,Wondering how to help with Hurricane Sandy?  Go here:... http://t.co/95gN5LP2,request
2711,2711,264556201054961665,RT @Nal_Krsna: please help those affected by Hurricane Sandy call 18004357669....make a difference. #HelpSandy,request
2712,2712,264025592402419712,United Way Hurricane Sandy Relief Fund; everything helps - http://t.co/A9n80Hwd,request
2713,2713,264954152956878848,#WrestlingMatters PLEASE Donate: Hurricane Sandy Relief for Monmouth County: PLEASE Donate: Hurr... http://t.co/oRwhe5kL #WeAreWrestling,request
2714,2714,264570222969769984,Please text 90999 to make a $10 donation to The Red Cross to help the hurricane victims of NY and NJ and surrounding areas. Thank you!,request
2715,2715,265247641900830720,RT @Zendaya96: let's help the Hurricane Sandy victims!! text CONVOY to 50555!! $10 donation goes to relief efforts!! we can do this!!,request
2716,2716,264274471601455104,"RT @SavetheChildren: Text ""Hurricane"" to 20222 to support our #Sandy relief and recovery effort for kids and families. (Std. charges app ...",request
2717,2717,263983215507824640,#NEWS #MASHABLE | iTunes Accepting Red Cross Donations For Hurricane Sandy Victims http://t.co/uWYrxyAV | #TECH - @HCP520,request
2718,2718,263296030630637568,RT @JohnKasich: Victims of Hurricane Sandy could use your help. Text REDCROSS to 90999 to give $10 to American Red Cross Disaster Relief ...,request
2719,2719,265525881651486720,RT @fashpotential: #Fashion Gives Back: Shop to Help the Hurricane Sandy Relief Funds via @ELLEmagazine http://t.co/wTm7bt7T,request
2720,2720,263709854869381120,Support Hurricane Sandy Relief Efforts with eBay and PayPal http://t.co/F1sjjRfH,request
2721,2721,264536942903959553,"RT @HBO: Thanks for watching Hurricane Sandy: Coming Together. To help, please donate to the @RedCross. http://t.co/RFY7LApn #SandyHelp",request
2722,2722,263765042267308032,More blood donations needed in wake of Hurricane Sandy - WCYB: Ghana News AgencyMore blood donations needed in w... http://t.co/tIkbi9lz,request
2723,2723,264862898973720576,"RT @chicagobulls: Join the #Bulls in supporting Hurricane Sandy relief efforts: http://t.co/8r4h5uqX Text ""REDCROSS"" to 90999 to donate $10",request
2724,2724,264405974025113600,Looking to provide aid to areas affected by Hurricane Sandy? Text HUMANE to 80888 or UWHC to 52000 from a #Verizon device.,request
2725,2725,265271569583063041,Please donate $10 for Hurricane Sandy Victims. Text CONVOY to 50555 !!! #GoodActions People really need your help,request
2726,2726,265514068255862784,RT @myexbfcloset: Help Hurricane Sandy victims while looking at some extremely sexy pics~! #redcross #sandy #help @eBay! http://t.co/ofO ...,request
2727,2727,263364079777898496,"RT @CathCharitiesNY: To help New Yorkers affected by the hurricane, text “CCHOPE” to 85944 to make a one-time $10 donation. #Sandy",request
2728,2728,264564055694516224,Text Red Cross to 90999 and donate $10 to help Hurricane Sandy PLEASE #SandyHelp,request
2729,2729,264456890958897152,Join @NBC for the #SandyHelp live telethon TONIGHT at 8/7c to raise funds for the @RedCross Hurricane relief effort. http://t.co/k63tPTnq,request
2730,2730,264563234516893697,RT @marriedtojonas: WEST COAST! Tune-in to E! NOW to help Hurricane Sandy relief.  Help raise money for @RedCross! #SandyHelp http://t.c ...,request
2731,2731,264756877299179520,"Here are three charities to help Hurricane Sandy victims; there are plenty more, but it's a start: http://t.co/oTa3gBNZ",request
2732,2732,264621677823000579,Text REDCROSS to 90999 to donate $10 to hurricane relief #SandyAid #SandyHelp #SandyRelief,request
2733,2733,265302309905510401,Help the people that were affected by hurricane Sandy… Just text redcross to  90999 and $10 will be charged to your cell phone bill… Simple!,request
2734,2734,264503277465513985,Text REDCROSS to 30333 to donate 5$ Canadian to help people affected by hurricane Sandy!,request
2735,2735,263359054011846657,RT @gordshlikk: Mufuckin water got turned off out here strugglin in sb..please donate to our hurricane sandy relief fund..I'm bathing in ...,request
2736,2736,264550539730231296,RT @HoneyMommyYum: Every new like on our NBC Connecticut FB page donates $1 to Red Cross Hurricane Sandy relief efforts!  Please... http ...,request
2737,2737,264098381998198784,"To make a $10 donation to the United Way Hurricane Sandy Recovery Fund, text RECOVERY to 52000. #sandyfund",request
2738,2738,263383960447488001,RT @wild1049: Help those affected from Hurricane Sandy. Details HERE! http://t.co/hfsTha24,request
2739,2739,266152476556795905,RT @GregTtheFratBoy: HELP! I will be collecting for hurricane SANDY victims at Ray Catena Mercedes Benz on rt.1 in Edison NJ at 6:30AM.  ...,request
2740,2740,266219949037584384,"RT @TonyDanza: Go here to support Red Cross' Hurricane relief efforts:
http://t.co/g2ywVgEH",request
2741,2741,265596215004110848,we're taking donations through wednesday at @PanelloBoutique for hurricane sandy relief on the nj coast http://t.co/u1E8F4uv,request
2742,2742,264430011665240064,RT @RedHourBen: 1st access to Internet since #Sandy.             To donate your time to support NYC hurricane relief efforts check out h ...,request
2743,2743,265602556112285696,"Donate to Hurricane Sandy victims. Text ""REDCROSS"" to 90999 to donate $10. Hits home for me cause my bro lost his house. Help where you can!",request
2744,2744,263805976170360832,"RT @Chopt: Support Hurricane Relief - Please consider donating $10 to American Red Cross Disaster Relief.
Text the word … http://t.co/XD ...",request
2745,2745,265134290273202177,RT @EmanuelKiriakou: Hey everyone.  Don't forget to text REDCROSS to 90999 to donate $10 to Hurricane Sandy disaster relief.,request
2746,2746,265642291891412992,"Let this card remind you, to please donate to Hurricane Sandy Relief http://t.co/60pzL1TT",request
2747,2747,264521853886943232,RT @NBCOlympics: Hurricane #Sandy relief benefit concert begins at 8 p.m. ET on the @NBCSN or @NBC. The concert helps raise money for @R ...,request
2748,2748,266320560206786560,"@PoorLilItGirl please stop by donate coats, batteries, blankets, foood, phone cards for our Hurricane Sandy relief sunday 11.11 loca luna",request
2749,2749,265590582850777088,How you can help Hurricane Sandy relief: The TED staff has returned to our downtown New York office in the ... http://t.co/HmEYEY7a #TED,request
2750,2750,264525840451264512,Text REDCROSS to 90999 to make a $10 donation to help the victims of Hurricane Sandy. #sandyhelp,request
2751,2751,263995043478642688,iTunes Accepting Red Cross Donations For Hurricane Sandy Victims http://t.co/tKPBCSbK,request
2752,2752,263432655947849729,"If you'd like to help those affected by Hurricane Sandy, you can donate to @RedCross http://t.co/epIKf7Z9",request
2753,2753,265125419492204544,RT @DonnaPesco: @CarolineManzo Donate $10 to American Red Cross for Hurricane Sandy victims by texting redcross to 90999. Plz RT,request
2754,2754,264488171683868672,RT @StyleNetwork: Hurricane Sandy relief benefit concert TONIGHT at 8pm ET on @StyleNetwork. Tune-in and help raise money for @RedCross! ...,request
2755,2755,264492687107973121,RT @LanceBass: My peanuts and myself texting 90999 to RedCross to donate $10 to Hurricane Sandy victims !Please help also if you can! ht ...,request
2756,2756,264520699123728384,Text REDCROSS to 90999 to donate $10.00 instantly to help with Hurricane Sandy Relief (Please Retweet) #HelpSandy,request
2757,2757,264762826667724800,Let's keep up the support for Hurricane #Sandy relief! Donate to @CityHarvest by redeeming your Delivery Points today. https://t.co/OaugxfGV,request
2758,2758,265518820402294784,"Great way to get involved and help victims of Hurricane Sandy:
http://t.co/9V3JMvC7",request
2759,2759,264576803337826305,Text REDCROSS to 90999 to donate $10 for hurricane victims #SandyHelp ❤,request
2760,2760,265262749007888384,Tune in Wednesday and Thursday to LaxWorm Radio to help with Hurricane Sandy relief,request
2761,2761,265085691904524288,WE NEED VOLUNTEERS for Hurricane Sandy relief! Help us help others! ANYone can sign up in Fulton Street Lobby... http://t.co/Ks9i8GC1,request
2762,2762,264449343656951808,"RT @NotifyNYC: To assist New Yorkers affected by Hurricane Sandy, donate cash or goods, or to volunteer, please visit: http://t.co/jvKrtbmg",request
2763,2763,265222633405181952,"Donate to Red Cross, do it now.  Text REDCROSS to 90999.  #sandy #hurricane",request
2764,2764,265452350381125632,"RT @empireofthekop: Hurricane Sandy relief efforts, please help if you can http://t.co/Ko86AfYr",request
2765,2765,265632755151417344,"Help me and other @BoardingArea bloggers raise money for the Hurricane Sandy relief efforts by just leaving a comment!
http://t.co/TdHjpOSf",request
2766,2766,264521849428389888,"RT @cherry_dg: Hi guys, pls donate #SandyHelp for people affected by Hurricane Sandy. Text REDCROSS to 90999 to donate $10 or call 18004 ...",request
2767,2767,265100285188386816,"Some dud asks for your # and gives you there phone, text REDCROSS to 90999 and they will donate $10 to help hurricane sandy victims #winning",request
2768,2768,264815572020236288,"DONATE TO HURRICANE SANDY VICTIMS 
To donate, visit http://t.co/9N1cU54Y, call 800-Red-Cross or text ""Redcross"" to... http://t.co/xuMEe7zN",request
2769,2769,264790902462107648,Hey guys! Come over here to the American red cross and donate to help the people affected by hurricane sandy. I'll be here!,request
2770,2770,264378003797180417,RT @m6d_inc: ATTN FOLLOWERS: Help support the @RedCross by donating to m6d's hurricane #Sandy relief @Crowdtilt! Link here: http://t.co/ ...,request
2771,2771,264531797239529472,"RT @MiaFarrow: To help victims people of hurricane #Sandy check Red Cross website  http://t.co/bESssv6Z 
Or call 1-800-RED CROSS
To dona ...",request
2772,2772,264801587413807104,Lets unite and help those who have been affected by Hurricane Sandy. Go to http://t.co/YKNWC6EJ #NOW to donate. #SandyHelp,request
2773,2773,264418203059507200,RT @DBrooks55: Please help the Hurricane Sandy relief efforts by visiting http://t.co/q9h6R5vy or text REDCROSS to 90999 to give a $10 d ...,request
2774,2774,264781461796827136,RT @jameswisniewski: Please help those affected by Hurricane Sandy and text REDCROSS to 90999 to make a $10 donation. #SandyHelp Thanks!!,request
2775,2775,264772474426777601,MT @Dan_Halloran: Flushing Town Hall is accepting donations for the victims of Hurricane Sandy from noon-5pm http://t.co/EFKCnbFG,request
2776,2776,264526538358259713,Text REDCROSS TO 90999 to donate $10.00 to help the victims of Hurricane Sandy. RETWEET guys Donate I am #sandyhelp,request
2777,2777,264820128347222016,Scan QR Code to Donate to Hurricane Sandy Relief | @scoopit http://t.co/0Dmcz1yH,request
2778,2778,265512681648300033,RT @Region8News: Please consider helping the victims of Hurricane Sandy - Text ABC to 90999 to donate $10 or visit http://t.co/9DOezVDq  ...,request
2779,2779,263764935333527553,"$5, $10, or $25 Donation to Help Hurricane-Impacted Businesses #pd -  http://t.co/dPWVhoJ8",request
2780,2780,263335517280694273,"Here's an easy, reliable way to donate online for hurricane relief: Here's an easy way to donate online to the... http://t.co/yCIrEcme",request
2781,2781,265248963836387329,We want to host a family event to benefit the Hurricane Relief efforts. Anyone willing to donate the space in exchange for tons of exposure?,request
2782,2782,265210428957798400,"RT @Zendaya96: Convoy of Hope: http://t.co/LjnttBiW
a GREAT organization for disaster relief for Hurricane Sandy!! text CONVOY to 50555  ...",request
2783,2783,263604099893829633,Text REDCROSS to 90999 to donate $10 or text DONATE to give $25 towards Hurricane Sandy disaster relief. @RedCross,request
2784,2784,264251025110757376,RT @AnitaNelson: Donate to #RedCross Help victims of Hurricane Sandy +get urself a lil somethin in z process @eBay Charitable up to 100% ...,request
2785,2785,264016126789447680,#BNI has a fund set up w/the #RedCross for Hurricane #Sandy Relief - 100% of your donations go directly to the source: http://t.co/tmynu0ID,request
2786,2786,263297347256201217,RT @GlobalGiving: Text SANDY to 80088 to give $10 to Hurricane #Sandy Relief on GlobalGiving. http://t.co/0lutiTB5 Terms: http://t.co/bO ...,request
2787,2787,264856322724478977,"#technology Yahoo’s Homepage Isn’t Raising Enough Money For Hurricane Sandy Relief, Let’s All Step Up http://t.co/nE4dlBSL",request
2788,2788,263400075085099008,The destruction caused by Hurricane Sandy has been tragic. Help out by donating to the Red Cross http://t.co/WiHiyD1Z,request
